flights,travelers,international,destination
1591,79339,['0'],NYC,MIA,2015-09
734,26254,['1'],BUE,MIA,2015-09
787,24595,['1'],LON,MIA,2015-09
342,22025,['1'],MEX,MIA,2015-09
1097,21524,['0'],CHI,MIA,2015-09
686,21103,['0'],WAS,MIA,2015-09
537,20564,['1'],CCS,MIA,2015-09
413,20555,['0'],ATL,MIA,2015-09
68,20531,['1'],SJU,MIA,2015-09
416,19712,['0'],LAX,MIA,2015-09
548,15883,['1'],SAO,MIA,2015-09
410,14348,['1'],LIM,MIA,2015-09
476,13690,['0'],BOS,MIA,2015-09
272,13599,['1'],CUN,MIA,2015-09
606,10518,['0'],PHL,MIA,2015-09
268,10217,['0'],SFO,MIA,2015-09
614,10196,['0'],DFW,MIA,2015-09
1670,10174,['1'],PAR,MIA,2015-09
608,10044,['1'],BOG,MIA,2015-09
696,9910,['1'],MAD,MIA,2015-09
634,9645,['1'],SCL,MIA,2015-09
62,9017,['1'],NAS,MIA,2015-09
183,8510,['1'],PTY,MIA,2015-09
420,7855,['1'],AUA,MIA,2015-09
337,7770,['0'],LAS,MIA,2015-09
161,7769,['1'],SDQ,MIA,2015-09
215,7587,['0'],HOU,MIA,2015-09
66,7395,['1'],PAP,MIA,2015-09
801,7210,['1'],FRA,MIA,2015-09
414,7044,['0'],MSP,MIA,2015-09
517,6894,['0'],DTT,MIA,2015-09
302,6795,['0'],BWI,MIA,2015-09
166,6458,['1'],UIO,MIA,2015-09
204,6319,['0'],ORL,MIA,2015-09
447,6281,['1'],RIO,MIA,2015-09
166,6265,['0'],CLT,MIA,2015-09
618,6013,['1'],YTO,MIA,2015-09
212,6000,['1'],SAL,MIA,2015-09
333,5869,['0'],DEN,MIA,2015-09
78,5854,['1'],POS,MIA,2015-09
168,5848,['1'],MDE,MIA,2015-09
101,5762,['1'],MGA,MIA,2015-09
223,5536,['0'],RDU,MIA,2015-09
610,5440,['1'],YMQ,MIA,2015-09
78,5369,['1'],GCM,MIA,2015-09
559,5252,['1'],CLO,MIA,2015-09
700,5189,['1'],DUS,MIA,2015-09
1039,5118,['1'],ROM,MIA,2015-09
1910,5016,['1'],MIL,MIA,2015-09
172,4736,['0'],MSY,MIA,2015-09
2212,118318,['0'],NYC,SFO,2015-09
588,86281,['0'],LAX,SFO,2015-09
346,49746,['0'],SAN,SFO,2015-09
934,49013,['0'],LAS,SFO,2015-09
1525,45889,['0'],BOS,SFO,2015-09
1050,43132,['0'],CHI,SFO,2015-09
1160,39879,['0'],WAS,SFO,2015-09
407,39765,['0'],SEA,SFO,2015-09
1774,35845,['1'],LON,SFO,2015-09
366,27759,['0'],DEN,SFO,2015-09
1081,27582,['0'],DFW,SFO,2015-09
81,24672,['0'],SNA,SFO,2015-09
786,22694,['0'],ATL,SFO,2015-09
418,19998,['0'],HNL,SFO,2015-09
717,19997,['0'],PHX,SFO,2015-09
1749,19577,['1'],PAR,SFO,2015-09
702,19110,['0'],MSP,SFO,2015-09
1216,18457,['0'],PHL,SFO,2015-09
247,17929,['0'],PDX,SFO,2015-09
988,16699,['1'],FRA,SFO,2015-09
698,15797,['1'],YVR,SFO,2015-09
788,14328,['1'],HKG,SFO,2015-09
621,13461,['0'],AUS,SFO,2015-09
619,13083,['0'],HOU,SFO,2015-09
1287,12806,['1'],YTO,SFO,2015-09
717,12620,['0'],DTT,SFO,2015-09
347,12108,['1'],TPE,SFO,2015-09
677,11493,['0'],FLL,SFO,2015-09
1557,11450,['1'],TYO,SFO,2015-09
1755,11137,['1'],SEL,SFO,2015-09
364,10864,['1'],DXB,SFO,2015-09
66,10664,['0'],LGB,SFO,2015-09
950,10004,['1'],AMS,SFO,2015-09
1324,9835,['1'],SHA,SFO,2015-09
461,9692,['0'],MIA,SFO,2015-09
1138,8782,['0'],ORL,SFO,2015-09
586,8765,['0'],OGG,SFO,2015-09
684,8761,['0'],BWI,SFO,2015-09
384,8731,['0'],CLT,SFO,2015-09
1310,8650,['1'],DUB,SFO,2015-09
459,8461,['0'],SLC,SFO,2015-09
742,7101,['0'],RDU,SFO,2015-09
1109,6925,['0'],STL,SFO,2015-09
659,6848,['1'],MNL,SFO,2015-09
1033,6791,['1'],ROM,SFO,2015-09
652,6679,['1'],MEX,SFO,2015-09
388,6656,['0'],MKE,SFO,2015-09
496,6065,['0'],CLE,SFO,2015-09
887,6041,['1'],BJS,SFO,2015-09
721,6004,['0'],PIT,SFO,2015-09
335,118341,['1'],DUB,LON,2015-09
2192,112296,['1'],NYC,LON,2015-09
306,108077,['0'],EDI,LON,2015-09
593,96809,['1'],AMS,LON,2015-09
701,89191,['1'],BCN,LON,2015-09
123,78308,['0'],BFS,LON,2015-09
415,77685,['1'],MAD,LON,2015-09
381,76133,['0'],GLA,LON,2015-09
723,73312,['1'],MIL,LON,2015-09
720,72808,['1'],DXB,LON,2015-09
854,69868,['1'],ROM,LON,2015-09
778,68712,['1'],AGP,LON,2015-09
1371,67359,['1'],PMI,LON,2015-09
365,64094,['1'],CPH,LON,2015-09
444,58304,['1'],BER,LON,2015-09
245,57417,['1'],GVA,LON,2015-09
219,53377,['1'],STO,LON,2015-09
742,51799,['1'],FAO,LON,2015-09
543,51067,['1'],ALC,LON,2015-09
431,49733,['1'],NCE,LON,2015-09
356,49350,['1'],PAR,LON,2015-09
286,48388,['1'],MUC,LON,2015-09
378,47169,['1'],ZRH,LON,2015-09
197,46436,['1'],FRA,LON,2015-09
301,44215,['1'],BUD,LON,2015-09
1863,44139,['1'],LAX,LON,2015-09
325,42534,['1'],LIS,LON,2015-09
1161,41782,['1'],IBZ,LON,2015-09
744,40509,['1'],HKG,LON,2015-09
886,39419,['1'],DLM,LON,2015-09
248,37454,['1'],OSL,LON,2015-09
510,37335,['1'],IST,LON,2015-09
586,37179,['1'],VCE,LON,2015-09
1033,36414,['1'],TCI,LON,2015-09
521,32804,['1'],ATH,LON,2015-09
1726,32705,['1'],YTO,LON,2015-09
165,32140,['0'],ABZ,LON,2015-09
1462,32095,['1'],SFO,LON,2015-09
445,30846,['1'],PRG,LON,2015-09
515,29418,['1'],TLV,LON,2015-09
410,29310,['1'],BUH,LON,2015-09
518,28106,['1'],MIA,LON,2015-09
880,28058,['1'],VIE,LON,2015-09
648,27512,['1'],MLA,LON,2015-09
462,27452,['1'],DUS,LON,2015-09
618,27385,['1'],DEL,LON,2015-09
587,27154,['1'],MOW,LON,2015-09
557,27091,['1'],PFO,LON,2015-09
1067,26265,['1'],NAP,LON,2015-09
145,26115,['1'],PSA,LON,2015-09
134,114832,['0'],TLS,PAR,2015-09
156,105309,['0'],NCE,PAR,2015-09
349,81897,['1'],BCN,PAR,2015-09
377,64762,['1'],ROM,PAR,2015-09
440,60382,['1'],MIL,PAR,2015-09
614,56374,['1'],MAD,PAR,2015-09
1958,52980,['1'],NYC,PAR,2015-09
404,52825,['0'],MRS,PAR,2015-09
474,50053,['1'],ALG,PAR,2015-09
210,48766,['1'],LON,PAR,2015-09
543,47177,['1'],LIS,PAR,2015-09
267,46855,['0'],BOD,PAR,2015-09
470,44131,['1'],OPO,PAR,2015-09
337,36381,['1'],BER,PAR,2015-09
661,34574,['1'],TUN,PAR,2015-09
871,33828,['1'],YMQ,PAR,2015-09
321,32746,['1'],VCE,PAR,2015-09
650,30663,['1'],IST,PAR,2015-09
405,29476,['1'],RAK,PAR,2015-09
1463,28252,['1'],TYO,PAR,2015-09
737,27854,['1'],CAS,PAR,2015-09
187,25992,['1'],RUN,PAR,2015-09
1374,25611,['1'],TLV,PAR,2015-09
58,25273,['1'],GVA,PAR,2015-09
276,22799,['1'],MUC,PAR,2015-09
205,22715,['1'],DUB,PAR,2015-09
23,22068,['0'],BIQ,PAR,2015-09
501,21827,['1'],ATH,PAR,2015-09
91,21580,['0'],MPL,PAR,2015-09
250,21108,['1'],CPH,PAR,2015-09
735,20995,['1'],AGP,PAR,2015-09
1092,20962,['1'],MOW,PAR,2015-09
1636,19979,['1'],LAX,PAR,2015-09
145,19826,['0'],AJA,PAR,2015-09
221,19643,['1'],PTP,PAR,2015-09
547,18941,['1'],DJE,PAR,2015-09
467,18571,['1'],STO,PAR,2015-09
227,18361,['1'],FDF,PAR,2015-09
402,18251,['1'],VIE,PAR,2015-09
419,17452,['1'],NAP,PAR,2015-09
134,17221,['1'],VLC,PAR,2015-09
1021,16765,['1'],BKK,PAR,2015-09
1096,16600,['1'],SFO,PAR,2015-09
601,16472,['1'],PRG,PAR,2015-09
171,16327,['1'],FRA,PAR,2015-09
869,15930,['1'],HKG,PAR,2015-09
554,15530,['1'],DXB,PAR,2015-09
608,15348,['1'],SIN,PAR,2015-09
1402,15257,['1'],SEL,PAR,2015-09
116,15139,['1'],AMS,PAR,2015-09
772,61477,['0'],NYC,BOS,2014-09
475,53504,['0'],WAS,BOS,2014-09
2873,49469,['0'],SFO,BOS,2014-09
1492,48460,['0'],CHI,BOS,2014-09
2615,40819,['0'],LAX,BOS,2014-09
803,32352,['0'],ATL,BOS,2014-09
215,29296,['0'],BWI,BOS,2014-09
1125,28961,['0'],ORL,BOS,2014-09
2160,25712,['1'],LON,BOS,2014-09
999,22447,['0'],DFW,BOS,2014-09
827,21343,['0'],FLL,BOS,2014-09
859,21259,['0'],DEN,BOS,2014-09
183,20128,['0'],PHL,BOS,2014-09
557,18711,['0'],CLT,BOS,2014-09
1483,16910,['0'],SEA,BOS,2014-09
1021,16245,['0'],TPA,BOS,2014-09
2483,15849,['0'],LAS,BOS,2014-09
1112,15823,['0'],MSP,BOS,2014-09
522,15681,['0'],RDU,BOS,2014-09
688,14467,['1'],YTO,BOS,2014-09
860,14025,['0'],HOU,BOS,2014-09
1736,13683,['0'],SAN,BOS,2014-09
1305,13318,['0'],PHX,BOS,2014-09
636,13078,['0'],MIA,BOS,2014-09
276,13073,['0'],PIT,BOS,2014-09
642,12867,['0'],FMY,BOS,2014-09
346,12758,['0'],PBI,BOS,2014-09
553,10573,['0'],DTT,BOS,2014-09
1766,10093,['1'],PAR,BOS,2014-09
830,10002,['1'],DUB,BOS,2014-09
208,9429,['0'],BUF,BOS,2014-09
640,8156,['0'],AUS,BOS,2014-09
701,7316,['0'],STL,BOS,2014-09
395,7217,['0'],RIC,BOS,2014-09
1571,6785,['0'],PDX,BOS,2014-09
382,6486,['0'],MKE,BOS,2014-09
765,6295,['0'],MSY,BOS,2014-09
788,6278,['0'],JAX,BOS,2014-09
567,6244,['1'],SJU,BOS,2014-09
799,5941,['0'],SLC,BOS,2014-09
602,5894,['0'],MKC,BOS,2014-09
1352,5834,['1'],FRA,BOS,2014-09
366,5811,['0'],CVG,BOS,2014-09
385,5369,['1'],DXB,BOS,2014-09
1278,5185,['1'],AMS,BOS,2014-09
536,5082,['0'],IND,BOS,2014-09
117,4914,['0'],MYR,BOS,2014-09
620,4900,['0'],BNA,BOS,2014-09
814,4598,['0'],SJC,BOS,2014-09
1114,4543,['1'],ROM,BOS,2014-09
3040,143955,['0'],NYC,CHI,2014-09
3844,67290,['0'],LAX,CHI,2014-09
1945,58957,['0'],WAS,CHI,2014-09
1972,55379,['0'],LAS,CHI,2014-09
1378,51610,['0'],ORL,CHI,2014-09
2368,49896,['0'],DEN,CHI,2014-09
2237,49525,['0'],DFW,CHI,2014-09
1178,49184,['0'],MSP,CHI,2014-09
1716,49045,['0'],ATL,CHI,2014-09
1575,48906,['0'],BOS,CHI,2014-09
2307,48132,['0'],SFO,CHI,2014-09
1981,46182,['0'],PHX,CHI,2014-09
1114,41547,['0'],PHL,CHI,2014-09
1753,36881,['0'],HOU,CHI,2014-09
1190,29757,['0'],FLL,CHI,2014-09
1225,29124,['0'],TPA,CHI,2014-09
1089,28603,['0'],SEA,CHI,2014-09
592,27266,['0'],MKC,CHI,2014-09
1108,26353,['0'],SAN,CHI,2014-09
904,25855,['0'],BWI,CHI,2014-09
1051,25747,['0'],DTT,CHI,2014-09
311,24227,['0'],STL,CHI,2014-09
1529,23478,['1'],YTO,CHI,2014-09
317,22482,['0'],BNA,CHI,2014-09
718,21443,['0'],FMY,CHI,2014-09
1310,21187,['0'],MIA,CHI,2014-09
284,20339,['0'],CMH,CHI,2014-09
4520,20135,['1'],LON,CHI,2014-09
169,19967,['0'],CLE,CHI,2014-09
700,18724,['0'],PIT,CHI,2014-09
824,18309,['0'],CLT,CHI,2014-09
763,18128,['0'],RDU,CHI,2014-09
801,16033,['0'],SNA,CHI,2014-09
695,15165,['0'],AUS,CHI,2014-09
359,14570,['0'],OMA,CHI,2014-09
1584,14274,['0'],PDX,CHI,2014-09
669,13264,['0'],HFD,CHI,2014-09
1073,12911,['0'],MSY,CHI,2014-09
602,12152,['0'],SAT,CHI,2014-09
1184,12141,['0'],SLC,CHI,2014-09
525,11570,['1'],MEX,CHI,2014-09
412,11051,['0'],BUF,CHI,2014-09
322,10948,['0'],OAK,CHI,2014-09
231,10415,['0'],SDF,CHI,2014-09
1585,9807,['1'],TYO,CHI,2014-09
818,9034,['0'],SJC,CHI,2014-09
635,8930,['0'],JAX,CHI,2014-09
525,8506,['0'],PVD,CHI,2014-09
2356,8281,['1'],FRA,CHI,2014-09
687,8277,['1'],SJU,CHI,2014-09
1771,96056,['0'],NYC,ATL,2014-09
1717,48194,['0'],CHI,ATL,2014-09
1148,45358,['0'],WAS,ATL,2014-09
1087,40125,['0'],DFW,ATL,2014-09
410,33930,['0'],FLL,ATL,2014-09
1713,32842,['0'],LAX,ATL,2014-09
772,32382,['0'],BOS,ATL,2014-09
757,31976,['0'],PHL,ATL,2014-09
385,27083,['0'],BWI,ATL,2014-09
858,25123,['0'],HOU,ATL,2014-09
348,24776,['0'],ORL,ATL,2014-09
1314,24693,['0'],DEN,ATL,2014-09
909,23578,['0'],SFO,ATL,2014-09
1367,22924,['0'],LAS,ATL,2014-09
345,20353,['0'],TPA,ATL,2014-09
645,20139,['0'],MIA,ATL,2014-09
635,19801,['0'],DTT,ATL,2014-09
1216,19282,['0'],MSP,ATL,2014-09
301,16326,['0'],RDU,ATL,2014-09
1420,15342,['0'],SEA,ATL,2014-09
1519,14784,['0'],PHX,ATL,2014-09
204,13660,['0'],CLT,ATL,2014-09
505,12799,['0'],MSY,ATL,2014-09
434,12533,['0'],STL,ATL,2014-09
528,12514,['0'],MKC,ATL,2014-09
490,12422,['0'],PIT,ATL,2014-09
160,10979,['0'],JAX,ATL,2014-09
394,10976,['0'],MKE,ATL,2014-09
193,10965,['0'],RIC,ATL,2014-09
403,10531,['0'],IND,ATL,2014-09
321,10132,['0'],SAT,ATL,2014-09
1530,10019,['1'],LON,ATL,2014-09
139,9681,['0'],PBI,ATL,2014-09
956,9514,['0'],SAN,ATL,2014-09
24,9247,['0'],MEM,ATL,2014-09
970,9072,['0'],SLC,ATL,2014-09
406,8401,['0'],CMH,ATL,2014-09
341,8076,['0'],BUF,ATL,2014-09
409,8044,['0'],AUS,ATL,2014-09
86,7682,['0'],HPN,ATL,2014-09
364,7255,['1'],SJU,ATL,2014-09
1183,7240,['1'],YTO,ATL,2014-09
352,7104,['0'],FMY,ATL,2014-09
162,6977,['1'],CUN,ATL,2014-09
216,6911,['0'],DAY,ATL,2014-09
1440,6834,['1'],PAR,ATL,2014-09
419,6761,['0'],HFD,ATL,2014-09
255,6605,['0'],CAK,ATL,2014-09
53,6483,['0'],CHS,ATL,2014-09
23,6264,['0'],SAV,ATL,2014-09
2610,71962,['0'],NYC,MIA,2014-09
2591,23820,['1'],BUE,MIA,2014-09
1430,21126,['0'],CHI,MIA,2014-09
2304,20367,['1'],CCS,MIA,2014-09
392,20106,['0'],ATL,MIA,2014-09
859,19934,['0'],LAX,MIA,2014-09
400,18928,['1'],MEX,MIA,2014-09
963,18765,['0'],WAS,MIA,2014-09
2007,17366,['1'],LON,MIA,2014-09
1916,15678,['1'],SAO,MIA,2014-09
350,15438,['1'],SJU,MIA,2014-09
642,13433,['0'],BOS,MIA,2014-09
785,12612,['1'],LIM,MIA,2014-09
936,12552,['1'],BOG,MIA,2014-09
730,10600,['0'],DFW,MIA,2014-09
751,10284,['0'],SFO,MIA,2014-09
548,9947,['0'],PHL,MIA,2014-09
150,9638,['1'],PAP,MIA,2014-09
264,9062,['1'],CUN,MIA,2014-09
101,8007,['1'],SDQ,MIA,2014-09
679,7907,['0'],LAS,MIA,2014-09
2232,7893,['1'],SCL,MIA,2014-09
503,7844,['0'],HOU,MIA,2014-09
817,7566,['1'],YTO,MIA,2014-09
491,7520,['1'],PTY,MIA,2014-09
1788,7470,['1'],PAR,MIA,2014-09
632,7199,['0'],DTT,MIA,2014-09
553,7116,['0'],ORL,MIA,2014-09
66,6984,['1'],NAS,MIA,2014-09
713,6843,['0'],MSP,MIA,2014-09
1237,6359,['1'],MAD,MIA,2014-09
498,6301,['1'],UIO,MIA,2014-09
256,6278,['0'],CLT,MIA,2014-09
755,6093,['1'],RIO,MIA,2014-09
347,5896,['0'],BWI,MIA,2014-09
514,5761,['1'],GYE,MIA,2014-09
788,5582,['0'],DEN,MIA,2014-09
1295,5457,['1'],FRA,MIA,2014-09
79,5426,['1'],GCM,MIA,2014-09
218,5100,['0'],RDU,MIA,2014-09
79,5093,['1'],MAO,MIA,2014-09
146,4962,['1'],MGA,MIA,2014-09
1725,4884,['1'],ROM,MIA,2014-09
877,4700,['1'],MVD,MIA,2014-09
363,4639,['1'],AUA,MIA,2014-09
100,4467,['1'],POS,MIA,2014-09
757,4357,['0'],SEA,MIA,2014-09
1557,4297,['1'],MIL,MIA,2014-09
1038,4296,['1'],DUS,MIA,2014-09
204,4260,['0'],TPA,MIA,2014-09
5562,118515,['0'],NYC,SFO,2014-09
2255,87545,['0'],LAX,SFO,2014-09
741,50486,['0'],SAN,SFO,2014-09
1330,49302,['0'],LAS,SFO,2014-09
2795,49282,['0'],BOS,SFO,2014-09
2041,48224,['0'],CHI,SFO,2014-09
688,42501,['0'],SEA,SFO,2014-09
2801,40751,['0'],WAS,SFO,2014-09
7962,31271,['1'],LON,SFO,2014-09
1296,31102,['0'],DEN,SFO,2014-09
1750,27427,['0'],DFW,SFO,2014-09
213,26215,['0'],SNA,SFO,2014-09
1527,23392,['0'],ATL,SFO,2014-09
1278,20155,['0'],PHL,SFO,2014-09
1198,20142,['0'],HNL,SFO,2014-09
1074,20028,['0'],PHX,SFO,2014-09
1186,19871,['0'],MSP,SFO,2014-09
3137,19647,['1'],PAR,SFO,2014-09
711,18536,['0'],PDX,SFO,2014-09
1397,17529,['1'],HKG,SFO,2014-09
3872,16421,['1'],TYO,SFO,2014-09
2310,15868,['1'],FRA,SFO,2014-09
1910,15858,['0'],HOU,SFO,2014-09
1256,15468,['1'],YVR,SFO,2014-09
2171,15400,['1'],YTO,SFO,2014-09
1433,15324,['1'],TPE,SFO,2014-09
2471,14571,['1'],SEL,SFO,2014-09
1130,14266,['0'],AUS,SFO,2014-09
1077,12625,['0'],DTT,SFO,2014-09
12,11602,['0'],LGB,SFO,2014-09
768,10319,['0'],FLL,SFO,2014-09
672,10220,['0'],MIA,SFO,2014-09
703,9891,['0'],CLT,SFO,2014-09
971,9339,['0'],BWI,SFO,2014-09
1703,9339,['0'],ORL,SFO,2014-09
1108,8558,['0'],SLC,SFO,2014-09
1439,8223,['1'],MEX,SFO,2014-09
927,8014,['0'],STL,SFO,2014-09
1369,7982,['1'],AMS,SFO,2014-09
2493,7824,['1'],SHA,SFO,2014-09
1012,7461,['0'],RDU,SFO,2014-09
1145,7243,['0'],OGG,SFO,2014-09
682,7093,['1'],MNL,SFO,2014-09
1024,7011,['0'],MSY,SFO,2014-09
1018,6826,['0'],CLE,SFO,2014-09
976,6821,['1'],SJD,SFO,2014-09
1912,6785,['1'],BJS,SFO,2014-09
858,6686,['0'],PIT,SFO,2014-09
664,6359,['0'],MKE,SFO,2014-09
953,6200,['0'],IND,SFO,2014-09
383,134137,['1'],DUB,LON,2014-09
3039,129735,['1'],NYC,LON,2014-09
651,123289,['1'],AMS,LON,2014-09
1264,112735,['1'],BCN,LON,2014-09
223,109738,['0'],EDI,LON,2014-09
1189,87692,['1'],MIL,LON,2014-09
1319,82709,['1'],AGP,LON,2014-09
1128,80325,['1'],DXB,LON,2014-09
1063,79397,['1'],MAD,LON,2014-09
968,73653,['1'],ROM,LON,2014-09
231,73093,['0'],GLA,LON,2014-09
913,72905,['1'],BER,LON,2014-09
935,71734,['1'],PAR,LON,2014-09
241,68781,['1'],GVA,LON,2014-09
1256,67334,['1'],PMI,LON,2014-09
227,65253,['0'],BFS,LON,2014-09
879,63303,['1'],FAO,LON,2014-09
462,63151,['1'],STO,LON,2014-09
655,59585,['1'],NCE,LON,2014-09
587,58658,['1'],ALC,LON,2014-09
486,56151,['1'],CPH,LON,2014-09
613,53765,['1'],FRA,LON,2014-09
856,51124,['1'],MUC,LON,2014-09
1317,50729,['1'],IBZ,LON,2014-09
803,47839,['1'],ZRH,LON,2014-09
335,46094,['1'],OSL,LON,2014-09
1162,44712,['1'],DLM,LON,2014-09
875,44527,['1'],BUD,LON,2014-09
393,43029,['1'],LIS,LON,2014-09
892,40363,['1'],VCE,LON,2014-09
760,39745,['1'],DUS,LON,2014-09
1762,38657,['1'],HKG,LON,2014-09
832,36502,['1'],MOW,LON,2014-09
2318,36352,['1'],YTO,LON,2014-09
996,36148,['1'],TCI,LON,2014-09
224,35718,['0'],ABZ,LON,2014-09
2456,34815,['1'],LAX,LON,2014-09
684,34316,['1'],PRG,LON,2014-09
557,32923,['1'],IST,LON,2014-09
840,32208,['1'],BUH,LON,2014-09
310,31704,['1'],PSA,LON,2014-09
1078,31187,['1'],TLV,LON,2014-09
633,30730,['1'],ATH,LON,2014-09
4631,30276,['1'],SFO,LON,2014-09
2107,28604,['1'],SIN,LON,2014-09
754,28259,['1'],HAM,LON,2014-09
711,27863,['1'],WAW,LON,2014-09
